,GMSD,PSNR,SSIM,VIF
0,0.0683036801348,21.6435570116,0.877964454862,0.709425264486
1,0.0491260678814,25.3664674213,0.949810118311,0.879233190077
2,0.0458684190821,31.9325792314,0.961217764662,0.964092095187
3,0.0418702431046,32.7137291337,0.966659863216,0.970612319837
4,0.0372326624241,33.433782292,0.968869780632,0.975000981752
5,0.0281442441468,34.5870340275,0.972527268272,0.979340646117
6,0.0276283837253,35.4502214944,0.973491437766,0.981893401109
7,0.0261718450453,35.6973761397,0.975492932092,0.983394682861
8,0.0231098525027,36.5330179908,0.977511320801,0.985956972204
9,0.0192923455089,37.1872185274,0.978964785322,0.987475024759
10,0.0180745078125,37.3551421791,0.980081903607,0.988000012349
11,0.0164640486821,37.4436296376,0.980803811589,0.988313594024
12,0.0158980032684,37.8629895335,0.981272950764,0.989258055971
13,0.0156800042724,38.0628660096,0.982263486571,0.989871545705
14,0.0129039479673,38.5579049149,0.983098880012,0.990811299845
15,0.0117178281289,38.8099750318,0.983591320706,0.991251760099
16,0.0114897805319,38.9384672247,0.983973658932,0.991479247235
17,0.0111990573443,39.0855701936,0.984278808597,0.991760069347
18,0.011267234288,39.0770025609,0.984665685154,0.99176705916
19,0.0112284785222,39.3976443891,0.985016957884,0.992275818574
