,GMSD,PSNR,SSIM,VIF
0,0.190665160076,17.9672446694,0.732335576377,0.0732671194728
1,0.247847520911,18.7653352374,0.749239189178,0.164209545942
2,0.185829711562,21.1219764325,0.789852942213,0.401024525182
3,0.14123112641,22.7102100882,0.808617281865,0.599913213902
4,0.137075117192,23.7348106431,0.820211458421,0.653146931744
5,0.12603855673,24.2364803306,0.826227043723,0.679428356108
6,0.114460446507,24.7831588167,0.838479679766,0.702029115831
7,0.106766150869,25.4809823001,0.852473290465,0.740446088583
8,0.0962669180525,26.0515264406,0.858426871407,0.775323416659
9,0.0924510195654,26.3263108498,0.864249006958,0.783643106119
10,0.0907912926112,26.7139447114,0.869617470415,0.802766352013
11,0.0873116246689,26.8558574657,0.875716037927,0.808851473946
12,0.086992754155,27.07892315,0.88153074245,0.819328757362
13,0.0830087414221,27.4796965166,0.884420121488,0.838080095566
14,0.0792187630842,27.7161899037,0.889201465574,0.843332204088
15,0.0762236157644,27.9674636444,0.890525231635,0.848896780679
16,0.0753138069009,28.0379467835,0.893740004682,0.850763563075
17,0.0734491267201,28.2369151823,0.897065844614,0.85501067543
18,0.0710182610431,28.7159793039,0.901301396401,0.869676596175
19,0.0671607942957,28.7353385693,0.902874868912,0.870517780168
