,GMSD,PSNR,SSIM,VIF
0,0.15550080205,24.6613375917,0.886734557846,0.1524356108
1,0.184049266922,26.208322815,0.883159761015,0.396244421925
2,0.109544093325,28.872659559,0.906373808791,0.583354057279
3,0.112824025886,29.1303722843,0.911633674256,0.613602809878
4,0.0898990726134,30.1497090911,0.920356350955,0.683684537308
5,0.0876051641836,30.3991190616,0.923117338441,0.700785603477
6,0.0764120160059,30.6946174974,0.922031300469,0.721470331579
7,0.0745342776948,30.8562430696,0.923782141944,0.734384197431
8,0.0682886729913,31.4431407256,0.929148101858,0.760723238751
9,0.0673318928502,31.5074543038,0.931099504415,0.765724397634
10,0.0631428874944,31.9407767034,0.934622896515,0.786151164786
11,0.0579489588814,32.2939645766,0.936764511531,0.79944647131
12,0.0556013962075,32.4436741907,0.938057387914,0.806495520191
13,0.0536746355134,32.8432196087,0.941403606845,0.821621316085
14,0.0496447265825,32.9819076843,0.941939942657,0.821902602714
15,0.0471034527903,33.242130112,0.943795591537,0.831264383862
16,0.0467384225359,33.3024077978,0.944896057343,0.833609801508
17,0.0463453329882,33.3981368653,0.945522848697,0.838089518286
18,0.044597078316,33.556594505,0.946413882097,0.843232714856
19,0.0412788224023,33.744062852,0.947770894026,0.848038059656
