,GMSD,PSNR,SSIM,VIF
0,0.260900636564,15.3627679031,0.632553200189,0.0270796747201
1,0.215883325455,16.6337959233,0.716417210071,0.108625125714
2,0.132163447867,22.0136583228,0.818747496024,0.673107176928
3,0.103636587191,22.9318992872,0.850916976398,0.737321311052
4,0.0955119823703,24.0673936487,0.863198212571,0.776250050948
5,0.0800511597359,24.8978284137,0.867358049065,0.805402186634
6,0.0696281133505,25.6267452357,0.875505562143,0.823343122748
7,0.0667909371606,26.1877363613,0.887805759983,0.846947496829
8,0.0588316575585,26.6464563208,0.893931386755,0.864836152818
9,0.0566639378246,27.0756821327,0.89837356246,0.871497802857
10,0.0550025748772,27.4876296644,0.902831894069,0.884687517621
11,0.0527582538044,27.6805540091,0.906005346569,0.889618175774
12,0.0492735331503,27.9945373632,0.910321617754,0.897437602338
13,0.0476696069534,28.3082442779,0.912594807524,0.900909973581
14,0.046790269083,28.5228218581,0.915452228932,0.902673882807
15,0.0433553001962,28.8836954434,0.919414046198,0.912414870853
16,0.0411723277984,29.1182091991,0.921530063783,0.917451177186
17,0.0407994899374,29.2419924962,0.922460555017,0.918967098098
18,0.0382826750858,29.5070045292,0.925460387305,0.923136692139
19,0.037339628376,29.7299120168,0.927051434058,0.926731139823
