,GMSD,PSNR,SSIM,VIF
0,0.282722593213,16.1463177945,0.527014195989,0.00162483873569
1,0.216767686771,16.8347501916,0.634539132719,0.0489241470117
2,0.137434808745,21.4114185612,0.764236494015,0.512373108291
3,0.128986256519,22.602182106,0.815108369291,0.629237411478
4,0.11933196735,22.9485977323,0.828468993664,0.656813411125
5,0.1034190459,23.4769945791,0.839082677529,0.695911555376
6,0.093031446833,24.38372632,0.857156439888,0.741602922004
7,0.0881764240493,24.6885670715,0.866564260572,0.75650436066
8,0.0850763475881,25.0796453145,0.876157484712,0.778262613442
9,0.0770375713134,25.7961889657,0.880459316357,0.80897736859
10,0.0725508277426,26.2062908284,0.886859838239,0.825216654112
11,0.0642529516584,26.5857734105,0.891811806211,0.837434940234
12,0.0593531760414,26.9084667744,0.898412214003,0.845171273269
13,0.0579427012063,27.0445317001,0.902741324824,0.850340840961
14,0.0555060826069,27.3278256745,0.905830434519,0.859292971494
15,0.0514559194665,27.7312845359,0.910326486517,0.87118126485
16,0.0516511968335,27.9443316392,0.915362624936,0.877475456179
17,0.0504277587915,28.0249069998,0.917555746562,0.879157661126
18,0.0507425789515,28.0947071777,0.919526391689,0.880841386229
19,0.049274831423,28.2624464129,0.921810848256,0.885218493496
