,GMSD,PSNR,SSIM,VIF
0,0.181597799182,14.3743749922,0.613910379506,0.19961908227
1,0.12675260553,21.5589341584,0.731619672283,0.548062997592
2,0.0765506163893,25.4920309459,0.894560721501,0.863622258635
3,0.0653806274389,26.9583198869,0.910507228227,0.884241676862
4,0.0608782270859,28.8389080867,0.913674699297,0.906285178572
5,0.0530331448972,29.912423645,0.926360593664,0.927133854642
6,0.0421144578928,30.8279951739,0.93522284449,0.935538416812
7,0.0392900006234,31.6513688356,0.945531358341,0.944199541799
8,0.0348353501465,32.2309705776,0.95073191317,0.94768487023
9,0.0302935297447,32.8190796665,0.955861561476,0.95526047176
10,0.0269771722,33.2673870324,0.9618892179,0.956614948415
11,0.0245863962175,33.6865655077,0.965803536136,0.95931269048
12,0.0232830718746,34.1043624615,0.967814851404,0.962376892156
13,0.0208558708909,34.4073310668,0.971613658297,0.962574422601
14,0.0203323177326,34.7122971574,0.972550923874,0.966391318084
15,0.0190538772208,35.0214674983,0.974027946614,0.968443811042
16,0.0189246172277,35.2916946735,0.975421812044,0.970067759164
17,0.0172026401047,35.527804589,0.977716455004,0.971469004292
18,0.0162513722694,35.7288036955,0.978692522283,0.97222486848
19,0.0162444467702,35.9869176026,0.979425082355,0.97447009303
