,GMSD,PSNR,SSIM,VIF
0,0.27191916161,10.6092385172,0.33050577021,0.0148230847606
1,0.253409490205,13.6376705197,0.565628226715,0.170297789058
2,0.173920825785,17.491064278,0.677938766167,0.647976611435
3,0.120238906219,19.0805078043,0.72962937571,0.706099856372
4,0.110685048192,20.3620773077,0.745593309849,0.746714685845
5,0.0923409899566,21.1704205815,0.772712413734,0.783212386184
6,0.0877265465364,21.769152569,0.783316520255,0.822751741584
7,0.0823141380608,22.2078070631,0.794910611921,0.83873656015
8,0.0857119645616,22.673045184,0.810842084803,0.864602257161
9,0.0735394071048,23.2024320039,0.814968120907,0.866865614145
10,0.0788889805163,23.7117969938,0.824979726681,0.8840260605
11,0.071809756426,24.263289384,0.838813353641,0.894221276727
12,0.0661062604223,24.562311351,0.849250117491,0.896534824146
13,0.0646100222126,24.8559054174,0.854870302573,0.900470129448
14,0.0611575505036,25.1598405804,0.861022131227,0.906940894369
15,0.0601967068628,25.3915191372,0.870239651105,0.91147830107
16,0.05800900523,25.5998577073,0.874463218813,0.913849028771
17,0.0561864433941,25.8187418299,0.879503773494,0.915913305869
18,0.0551522285087,26.0193659165,0.883969280457,0.920466839812
19,0.0534866517209,26.1790453802,0.886004589747,0.923505494747
