,GMSD,PSNR,SSIM,VIF
0,0.271125546667,13.8243483792,0.461095943312,0.0175530983427
1,0.243015114177,17.5606804589,0.634835212616,0.264625738899
2,0.190586439358,19.314004041,0.724398278481,0.354365525442
3,0.188187205075,20.43152391,0.78626126314,0.419345702545
4,0.134919865321,21.8972496294,0.777984051176,0.598028771124
5,0.130664016415,22.6009080734,0.783930096475,0.674789449668
6,0.111691135081,23.4049600257,0.818281913644,0.686418288603
7,0.10397545266,23.9628813171,0.834987961056,0.710471235322
8,0.101372138203,24.4150512,0.841997890664,0.744104272982
9,0.0863909004595,24.8939303063,0.861029134201,0.745200237903
10,0.0835107586258,25.2181258366,0.868419440573,0.755426932474
11,0.0807125830173,25.5137595322,0.868513166299,0.779376701164
12,0.0795747053894,25.8129598661,0.875243055561,0.795749821819
13,0.0738122383815,26.0997677887,0.886598577493,0.798294681862
14,0.0698511599334,26.3497809868,0.890737378451,0.80554876542
15,0.0677365953,26.5997193807,0.895084154067,0.810706734539
16,0.0639526457291,26.8290521605,0.898474005049,0.818125795516
17,0.0629179814422,27.02372728,0.902307739335,0.826287084248
18,0.0621407122522,27.2072033282,0.905783159837,0.830825380943
19,0.0593878165223,27.3654095587,0.908561083487,0.836239964047
