,GMSD,PSNR,SSIM,VIF
0,0.269241697979,13.7582723407,0.291293228737,0.0012597326584
1,0.239377061153,18.6082232387,0.658683260038,0.557443822084
2,0.178704384807,21.9534166525,0.782750403552,0.688936823746
3,0.124735809862,24.0795611875,0.854303555513,0.760642667851
4,0.0976823523235,25.5110440411,0.893818566888,0.805422507116
5,0.0799900905814,26.5382546176,0.917505506604,0.834350035587
6,0.0720500912382,27.3476123442,0.933374466294,0.851632136046
7,0.0660252701526,27.987344319,0.943648889866,0.863789624105
8,0.0591811846568,28.4972261071,0.950448413293,0.874237720882
9,0.0530627202305,28.9752713177,0.950711728175,0.890315670424
10,0.0491250181715,29.3675750128,0.956143774998,0.895886823666
11,0.0454406030333,29.7039189139,0.960426323291,0.902099317797
12,0.0427677995462,30.0335961783,0.963501067083,0.910198074575
13,0.0401314567492,30.3380466539,0.964691589274,0.9127273389
14,0.0383324180866,30.6086549202,0.96720555894,0.918258462252
15,0.0364871549281,30.88548712,0.968681455976,0.927419636571
16,0.0344433262284,31.1192143828,0.971242379018,0.927886488964
17,0.033270200612,31.3472281281,0.971217709841,0.931337634502
18,0.0309828381423,31.5629056807,0.973123397451,0.934543882325
19,0.0300744128277,31.7501476531,0.973476539132,0.937486937994
